ID,SORTIMENT,TYPERING,JAAR_VAN_AANPLANT,STRAATNAAM,WOONPLAATS,RD_XCOORD,RD_YCOORD,longitude,latitude
1045611,Aesculus hippocastanum,Monumentale Boom Landel. Lijst,1915,Aalsmeerderdijk,Rijsenhout,"109474,844","474861,349",4.72039750298581,52.2598967383805
1045612,,Monumentale Boom Landel. Lijst,1915,Aalsmeerderdijk,Rijsenhout,"109507,999","474858,159",4.72088351673659,52.2598708022886
980006,Aesculus hippocastanum,Monumentale Boom,1900,Kromme Spieringweg,Vijfhuizen,"108672,036","487122,383",4.70695724419608,52.3700202486053
842550,Tilia x europaea,Waardevolle Boom,1981,Fortweg,Hoofddorp,"107356,358","479887,687",4.68866223041404,52.3048899932546
1103537,Carpinus betulus,Monumentale Boom,1950,Rijstvogelstraat,Badhoevedorp,"114413,426","483293,637",4.79171593267345,52.3360646857361
1011476,Quercus robur,Monumentale Boom,1955,Plantsoenlaan,Zwanenburg,"111126,692","488063,145",4.74287467199613,52.3786761037095
657101,Populus canadensis,Monumentale Boom,1984,Bosschollenpad,Hoofddorp,"105224,26","481413,98",4.65717932213146,52.318418287987
850484,Tilia platyphyllos,Monumentale Boom,1945,Kruislaan,Hoofddorp,"107465,613","479890,518",4.69026358995772,52.3049248699753
850483,Tilia platyphyllos,Monumentale Boom,1945,Kruislaan,Hoofddorp,"107468,141","479878,676",4.69030231847108,52.3048186636032
850481,Tilia platyphyllos,Monumentale Boom,1945,Kruislaan,Hoofddorp,"107475,913","479871,671",4.6904172469099,52.3047563797216
788206,Tilia x europaea 'Pallida',Gedenkboom,2000,Anne Franklaan,Hoofddorp,"106088,185","479391,908",4.6701417131749,52.3003233328204
850477,Tilia platyphyllos,Monumentale Boom,1945,Kruislaan,Hoofddorp,107495,"479864,063",4.69069814525034,52.3046896520116
847830,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107476,556","480037,16",4.69040339290226,52.3062436896549
847826,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107484,97","480046,536",4.69052543320283,52.3063286775597
639607,Tilia x europaea,Monumentale Boom,1920,IJweg,Hoofddorp,"105578,06","480728,002",4.66246823724934,52.3122852808365
847831,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107470,731","480030,575",4.690318918079,52.3061840077179
881464,Tilia platyphyllos,Monumentale Boom,1963,Hoofdweg,Hoofddorp,"107747,262","480067,614",4.69436800323506,52.3065406591857
1164154,Ulmus,Monumentale Boom,1971,Egelantierstraat,Badhoevedorp,"114798,456","483025,043",4.79739682632389,52.333679053479
933597,Quercus robur,Monumentale Boom,1950,Wieger Bruinlaan,Hoofddorp,"108174,746","480185,853",4.70061908197482,52.30763976766
890954,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"108017,31","479793,099",4.69836543465553,52.3040966710198
889042,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107998,657","479809,729",4.6980896589338,52.3042445350602
878893,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107956,14","479848,638",4.69746091880365,52.3045905841896
932659,Salix x sepulcralis 'Chysocoma',Monumentale Boom,1935,Wandelbos Hoofddorp,Hoofddorp,"108341,417","479246,881",4.70319243384614,52.299215313724
843090,Fagus sylvatica,Monumentale Boom,1895,Hoofdweg,Hoofddorp,"107553,958","479907,575",4.691556397727,52.3050857747699
1095139,Tilia cordata,Monumentale Boom,1955,Generaal Snijdersplnts,Badhoevedorp,"114302,034","483402,871",4.79006849956878,52.3370381623793
845962,Tilia x europaea,Monumentale Boom,1963,Hoofdweg,Hoofddorp,"107481,781","479810,716",4.69051184950808,52.3042090811973
847798,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107422,142","479977,143",4.68961407283079,52.3056996200772
847833,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107464,116","480022,973",4.69022300429787,52.306115117769
850486,Tilia platyphyllos,Monumentale Boom,1945,Kruislaan,Hoofddorp,"107502,51","479857,46",4.69080917519553,52.3046309579488
839872,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107407,16","479949,514",4.68939831433709,52.3054500238308
1095140,Tilia cordata,Waardevolle Boom,1965,Generaal Snijdersplnts,Badhoevedorp,"114298,043","483380,721",4.79001261880454,52.336838803037
1099489,Tilia cordata,Monumentale Boom,1955,Generaal Snijdersplnts,Badhoevedorp,"114328,166","483341,635",4.79045928197979,52.3364897593903
351983,Tilia tomentosa,Gedenkboom,1992,Rietkraag,Beinsdorp,"101030,655","477930,34",4.59623672889943,52.286716378171
1022240,Salix x sepulcralis 'Chysocoma',Monumentale Boom,1958,Lijsterbeslaan,Zwanenburg,"111614,069","487485,91",4.75010631364002,52.3735271880548
846291,Salix x sepulcralis 'Chysocoma',Monumentale Boom,1935,Hoofdweg,Hoofddorp,"107591,482","479929,333",4.69210347605783,52.3052845439273
876979,Salix alba,Monumentale Boom,1950,Graan voor Visch,Hoofddorp,"107041,098","479185,605",4.6841399466284,52.2985530179095
934169,Salix x sepulcralis 'Chysocoma',Monumentale Boom,1935,Wandelbos Hoofddorp,Hoofddorp,"108320,694","479267,258",4.70288584277418,52.299396688474
847799,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107430,585","479975,573",4.68973807668507,52.305686239299
843089,Quercus rubra,Monumentale Boom,1935,Hoofdweg,Hoofddorp,"107568,35","479908,321",4.6917672911768,52.3050937179684
1179623,Quercus robur,Monumentale Boom,1965,Jan van Gentstraat,Badhoevedorp,"114583,464","483253,603",4.79421540613375,52.3357174077065
863013,Salix alba 'Tristis',Monumentale Boom,1960,Graan voor Visch,Hoofddorp,"107388,695","478830,019",4.68928533957284,52.2953874838974
847795,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107429,489","479985,266",4.68972064327299,52.3057732559516
843092,Tilia platyphyllos,Monumentale Boom,1935,Hoofdweg,Hoofddorp,"107561,222","479900,596",4.69166387378352,52.3050236796089
850472,Tilia x europaea,Monumentale Boom,1963,Hoofdweg,Hoofddorp,"107521,478","479853,104",4.69108787051301,52.3045934448828
850478,Tilia platyphyllos,Monumentale Boom,1945,Kruislaan,Hoofddorp,"107488,098","479870,268",4.69059608468248,52.304744821548
839868,Tilia platyphyllos,Monumentale Boom,1945,Kruislaan,Hoofddorp,"107426,077","479916,175",4.68968034983087,52.3051520386482
839867,Tilia platyphyllos,Monumentale Boom,1945,Kruislaan,Hoofddorp,"107431,579","479920,718",4.68976037393037,52.3051933416576
842555,Tilia platyphyllos,Monumentale Boom,1945,Kruislaan,Hoofddorp,"107434,977","479908,349",4.68981193296995,52.305082474385
845971,Tilia x europaea,Monumentale Boom,1963,Hoofdweg,Hoofddorp,"107475,178","479803,206",4.69041610264967,52.3041410192194
847793,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107447,623","479994,171",4.68998525265954,52.3058548504837
847792,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107437,659","479994,206",4.6898391650748,52.3058543051618
846290,Platanus x hispanica,Monumentale Boom,1925,Hoofdweg,Hoofddorp,"107570,358","479930,38",4.69179363299497,52.3052921357292
847797,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107438,923","479984,433",4.68985907260207,52.30576658403
847802,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107407,976","479961,46",4.6894085946652,52.3055574533334
916641,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107871,602","479925,338",4.69621083700859,52.3052726672097
887749,Pterocarya fraxinifolia,Monumentale Boom Landel. Lijst,1935,Marktplein,Hoofddorp,"107774,356","479824,896",4.6947991674648,52.3043616663136
845960,Tilia x europaea,Monumentale Boom,1963,Hoofdweg,Hoofddorp,"107494,434","479823,826",4.69069550539751,52.3043279920192
847801,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107422,845","479967,043",4.68962580198353,52.30560891179
842544,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107380,123","479930,873",4.68900455500574,52.3052801610542
845281,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107387,434","479927,936",4.68911215445572,52.3052543978442
839869,Tilia platyphyllos,Monumentale Boom,1945,Kruislaan,Hoofddorp,"107421,409","479929,864",4.68960998519378,52.3052746590952
847832,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107474,492","480023,639",4.69037503450818,52.306121998057
1181230,Fraxinus excelsior,Monumentale Boom,1950,Rijstvogelstraat,Badhoevedorp,"114450,382","483349,643",4.7922513960226,52.3365707435045
1100898,Tilia platyphyllos,Waardevolle Boom,1980,Burg. Amersfoordtlaan,Badhoevedorp,"113794,708","483478,815",4.78261596702131,52.3376829401139
878892,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107963,97","479841,444",4.697576713306,52.3045265997444
1042320,Aesculus hippocastanum,Monumentale Boom,1935,Lindenlaan,Zwanenburg,"111375,229","488236,103",4.74650206414645,52.3802502408665
845284,Tilia platyphyllos,Monumentale Boom,1945,Kruislaan,Hoofddorp,"107444,553","479899,93",4.68995350985445,52.305007638999
884133,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107747,176","480027,571",4.69437234376668,52.3061807840318
1112140,Tilia platyphyllos,Gedenkboom,1980,Burg. Amersfoordtlaan,Badhoevedorp,"113858,957","483513,771",4.78355434764775,52.3380018979919
871700,Ulmus hollandica,Monumentale Boom,1972,Graan voor Visch,Hoofddorp,"107028,653","479125,425",4.683966062619,52.2980110951747
1044772,Aesculus hippocastanum,Waardevolle Boom,1985,Lindenlaan,Zwanenburg,"111384,272","488235,812",4.74663490481102,52.38024834304
883341,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107833,31","479959,814",4.69564462938351,52.3055792283248
884952,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107848,249","479946,346",4.69586552946899,52.3054594693039
917880,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107862,368","479933,577",4.69607430889993,52.3053459216674
916645,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107879,82","479918,039",4.69633233813393,52.3052077735391
882701,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107816,522","479974,827",4.69539640410907,52.305712713593
885419,Tilia platyphyllos,Monumentale Boom,1935,Hoofdweg,Hoofddorp,"107682,253","479995,924",4.69342493625159,52.3058908010273
838359,Tilia x europaea,Waardevolle Boom,1945,Kruisweg,Hoofddorp,"107480,447","480122,11",4.69044848913415,52.3070074731151
917261,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107948,03","479855,943",4.69734100352147,52.3046555421759
847791,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107445,999","480003,303",4.68996015758878,52.3059367798856
847834,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107466,565","480014,605",4.69026008689489,52.3060401255643
921012,Tilia vulgaris 'Pallida',Waardevolle Boom,1960,Raadhuisplein,Hoofddorp,"107865,457","479565,763",4.69617091215377,52.3020406259565
921010,Tilia vulgaris 'Pallida',Waardevolle Boom,1960,Raadhuisplein,Hoofddorp,"107868,242","479567,097",4.69621155362697,52.3020528528454
1103541,Tilia cordata,Monumentale Boom,1960,Generaal Snijdersplnts,Badhoevedorp,"114314,644","483315,413",4.79026405917154,52.3362531004516
917881,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107853,462","479931,344",4.69594405062804,52.3053250917641
842545,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107378,913","479918,518",4.68898855700537,52.3051690217706
883335,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107750,878","480034,039",4.69442571470048,52.3062392295861
883337,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107755,825","480019,693",4.69450024997512,52.3061107257266
916646,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107869,376","479916,86",4.69617938472094,52.3051962847274
853777,Fraxinus excelsior,Waardevolle Boom,1950,Hoofdweg,Hoofddorp,"106912,992","479195,872",4.68226062802123,52.2986341267514
1044064,Salix x sepulcralis 'Chysocoma',Monumentale Boom,1958,Iepenlaan,Zwanenburg,"111397,389","487652,358",4.74690313543924,52.3750059118919
471525,Aesculus hippocastanum,Monumentale Boom,1915,Nieuwstraat,Nieuw-Vennep,"103510,953","475687,333",4.63292582442775,52.2667956483706
471526,Aesculus hippocastanum,Monumentale Boom,1915,Nieuwstraat,Nieuw-Vennep,"103516,531","475682,487",4.63300826828974,52.2667526177769
883342,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107823,976","479958,219",4.69550800664347,52.3055640950403
883344,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107831,394","479951,562",4.69561769118998,52.3055049033033
881469,Tilia platyphyllos,Waardevolle Boom,1925,Manegelaan,Hoofddorp,"107665,717","480101,009",4.69316776959125,52.3068337828324
845279,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107395,712","479937,156",4.68923221768881,52.3053379733658
839870,Tilia platyphyllos,Monumentale Boom,1945,Kruislaan,Hoofddorp,"107416,493","479925,013",4.68953859572404,52.3052306385778
850475,Tilia platyphyllos,Monumentale Boom,1945,Kruislaan,Hoofddorp,"107498,117","479851,839",4.69074556134414,52.3045800632113
888510,Salix alba,Monumentale Boom,1930,Wandelbos Hoofddorp,Hoofddorp,"108127,326","479066,584",4.70007910578176,52.2975768091352
921013,Tilia vulgaris 'Pallida',Waardevolle Boom,1960,Raadhuisplein,Hoofddorp,"107868,357","479563,228",4.69621377921112,52.3020180917989
1013467,Crataegus monogyna,Waardevolle Boom,1985,Marialaan,Zwanenburg,"111050,239","488089,811",4.74174846163045,52.3789096430363
885421,Tilia platyphyllos,Monumentale Boom,1935,Hoofdweg,Hoofddorp,"107694,992","480009,908",4.69360974124803,52.3060175667458
882699,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107798,344","479981,04",4.69512902809748,52.3057669933639
799086,Aesculus hippocastanum,Waardevolle Boom,1950,Irene Vorrinkstraat,Hoofddorp,"106673,415","478930,716",4.67878667056703,52.2962302094083
839873,Tilia platyphyllos,Monumentale Boom,1945,Kruislaan,Hoofddorp,"107406,403","479934,055",4.68938939397897,52.3053110279903
839871,Tilia platyphyllos,Monumentale Boom,1945,Kruislaan,Hoofddorp,"107409,975","479939,986",4.68944092706177,52.3053646385269
799085,Aesculus hippocastanum,Waardevolle Boom,1950,Irene Vorrinkstraat,Hoofddorp,"106680,252","478938,413",4.67888578587788,52.2962999819361
849846,Tilia platyphyllos,Monumentale Boom,1945,Kruislaan,Hoofddorp,"107453,042","479892,26",4.69007904461869,52.3049394409459
849845,Tilia platyphyllos,Monumentale Boom,1945,Kruislaan,Hoofddorp,"107457,152","479898,025",4.69013848895706,52.3049916057543
843954,Tilia platyphyllos,Monumentale Boom,1925,Manegelaan,Hoofddorp,"107565,128","480191,471",4.69168029322915,52.3076381179961
846289,Platanus x hispanica,Monumentale Boom Landel. Lijst,1935,Hoofdweg,Hoofddorp,"107581,842","479943,285",4.69196018694519,52.3054091016216
885423,Tilia platyphyllos,Monumentale Boom,1935,Hoofdweg,Hoofddorp,"107708,552","480024,247",4.69380653965682,52.306147596384
885420,Tilia platyphyllos,Monumentale Boom,1935,Hoofdweg,Hoofddorp,"107688,842","480002,74",4.69352058296512,52.3059526201305
639606,Fagus sylvatica 'Atropunicea',Monumentale Boom,1982,Sparresholmpad,Hoofddorp,"105603,924","480716,457",4.66284917980544,52.3121838478761
847803,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107415,034","479958,198",4.68951253111638,52.3055287471296
1027013,Salix x sepulcralis 'Chysocoma',Monumentale Boom,1958,Elzenkade,Zwanenburg,"111505,691","487580,909",4.74850266964446,52.374372379757
887705,Quercus frainetto,Monumentale Boom,1935,Hoofdweg,Hoofddorp,"107787,551","480098,047",4.69495443815491,52.3068176147595
1042324,Aesculus hippocastanum,Monumentale Boom,1955,Lindenlaan,Zwanenburg,"111361,769","488221,606",4.74630627445429,52.3801188891393
837708,Tilia x europaea,Monumentale Boom,1945,Kruisweg,Hoofddorp,"107467,965","480133,52",4.69026387964887,52.3071089385899
847800,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107414,943","479969,268",4.68950963763045,52.3056282256685
1097695,Fagus sylvatica,Monumentale Boom,1880,Burg. Amersfoordtlaan,Badhoevedorp,"114306,337","483779,099",4.79008622731115,52.3404196780776
882697,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107783,437","479994,764",4.69490855788128,52.3058890544196
882698,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107791,649","479987,441",4.69502997797093,52.3058239458974
880688,Tilia platyphyllos,Monumentale Boom,1963,Hoofdweg,Hoofddorp,"107764,819","480086,856",4.69462272068901,52.3067150928554
984674,Fraxinus excelsior,Waardevolle Boom,1895,IJweg,Boesingheliede,"110184,19","485813,988",4.72933324489807,52.3583870510747
379022,Tilia cordata,Waardevolle Boom,1956,Eugenie Previnaireweg,Nieuw-Vennep,103031,"475558,304",4.62591526394997,52.2655910647455
774075,Tilia vulgaris,Monumentale Boom,1950,Hoofdweg,Hoofddorp,"106770,721","478903,254",4.68021688794916,52.2959919324838
897508,Platanus x hispanica,Monumentale Boom Landel. Lijst,1910,Hoofdweg,Hoofddorp,"107697,023","480069,528",4.69363116711732,52.3065535502446
457783,Aesculus hippocastanum,Waardevolle Boom,1915,Venneperweg,Nieuw-Vennep,"103842,802","475242,626",4.63785396982685,52.2628299198702
858019,Robinia pseudoacacia,Monumentale Boom,1914,Hoofdweg,Hoofddorp,"107327,872","479497,955",4.68829959684024,52.3013849962023
915000,Ginkgo biloba,Monumentale Boom,1914,Hoofdweg,Hoofddorp,"107301,979","479504,076",4.68791915253005,52.3014377656346
917651,Fagus sylvatica,Monumentale Boom,1935,Hoofdweg,Hoofddorp,"107332,376","479591,578",4.68835241534752,52.302226778872
917654,Fagus sylvatica,Monumentale Boom,1935,Hoofdweg,Hoofddorp,"107331,276","479590,04",4.68833650650369,52.3022128616764
917655,Fagus sylvatica,Monumentale Boom,1935,Hoofdweg,Hoofddorp,"107330,515","479588,929",4.68832550711087,52.3022028112627
917659,Fagus sylvatica,Monumentale Boom,1935,Hoofdweg,Hoofddorp,"107329,754","479587,733",4.68831451971558,52.3021919969501
889047,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107981,332","479825,575",4.69783345975299,52.3043854659111
956367,Aesculus hippocastanum,Monumentale Boom,1950,Kruisweg,Hoofddorp,"108315,095","479450,107",4.70277850967514,52.3010394883587
954412,Aesculus hippocastanum,Monumentale Boom,1935,Kruisweg,Hoofddorp,"108307,906","479471,916",4.70267010595425,52.3012348829777
887703,Tilia europea,Monumentale Boom,1963,Hoofdweg,Hoofddorp,"107779,804","480103,91",4.69484003688494,52.3068696419605
887706,Tilia europea,Monumentale Boom,1963,Hoofdweg,Hoofddorp,"107771,674","480095,009",4.69472208426845,52.3067889516724
923415,Platanus x hispanica,Monumentale Boom,1950,Kockstraat,Hoofddorp,"108237,671","479601,563",4.70162254680965,52.3023940691007
936578,Platanus x hispanica,Monumentale Boom,1950,Kockstraat,Hoofddorp,"108245,224","479595,415",4.70173412408419,52.3023394574941
916647,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107887,551","479910,695",4.69644670535803,52.3051424336927
956363,Tilia vulgaris,Monumentale Boom,1950,Kruisweg,Hoofddorp,"108294,843","479455,436",4.70248088936425,52.3010856673814
956362,Tilia vulgaris,Monumentale Boom,1950,Kruisweg,Hoofddorp,"108297,673","479458,648",4.70252192527059,52.3011147729067
954415,Tilia vulgaris,Monumentale Boom,1950,Kruisweg,Hoofddorp,"108300,249","479461,592",4.7025592846436,52.3011414514688
953743,Tilia vulgaris,Monumentale Boom,1950,Kruisweg,Hoofddorp,"108303,903","479465,647",4.7026122858475,52.3011782030236
916648,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107877,871","479909,106",4.69630501019875,52.30512732567
916642,Platanus x hispanica,Waardevolle Boom,1945,Parklaan,Hoofddorp,"107861,14","479924,249",4.69605760695078,52.3052619855348
889044,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107990,069","479817,78",4.69796263394625,52.3043161572523
850482,Tilia platyphyllos,Monumentale Boom,1945,Kruislaan,Hoofddorp,"107472,913","479884,065",4.69037152120712,52.3048675062693
885422,Tilia platyphyllos,Monumentale Boom,1935,Hoofdweg,Hoofddorp,"107701,99","480016,585",4.69371139657865,52.3060781722212
984673,Fraxinus excelsior,Waardevolle Boom,1895,IJweg,Boesingheliede,"110194,808","485804,905",4.72949030823287,52.3583062882049
917259,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107939,227","479863,934",4.69721083246807,52.304726605972
917257,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107931,175","479871,187",4.69709177402175,52.3047911013294
893738,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107922,106","479879,382",4.69695767399021,52.3048639754812
917953,Malus,Monumentale Boom,1973,Dr. v. Dorstenstraat,Hoofddorp,"107862,132","480137,256",4.6960424267735,52.307176372037
848522,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107456,505","480003,923",4.69011409956221,52.3059432583221
847829,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107487,843","480038,396",4.69056869974186,52.3062557708621
855402,Salix alba 'Tristis',Monumentale Boom,1968,Watergraafsmeerstraat,Hoofddorp,"107373,307","480866,604",4.68877267823051,52.3136890006799
847835,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107455,675","480014,034",4.69010050780383,52.3060340545521
641801,Tilia x europaea,Monumentale Boom,1920,Sparresholmpad,Hoofddorp,"105571,93","480721,4",4.66237932600464,52.3122254008132
838080,Quercus rubra,Waardevolle Boom,1935,Hoofdweg,Hoofddorp,"107554,76","479891,617",4.69157039689331,52.3049424287577
853954,Tilia platyphyllos,Monumentale Boom,1945,Fortweg,Hoofddorp,"107401,196","479953,354",4.68931033560225,52.3054840189289
379021,Tilia cordata,Waardevolle Boom,1956,Eugenie Previnaireweg,Nieuw-Vennep,"103022,776","475560,893",4.62579440427069,52.2656135574642
845283,Tilia platyphyllos,Monumentale Boom,1945,Kruislaan,Hoofddorp,"107449,69","479904,449",4.69002818614253,52.3050486946438
845285,Tilia platyphyllos,Monumentale Boom,1945,Kruislaan,Hoofddorp,"107441,179","479912,482",4.68990227735085,52.3051201530335
882700,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107825,07","479967,165",4.69552279644023,52.3056445867235
876913,Platanus x hispanica,Monumentale Boom,1945,Raadhuislaan,Hoofddorp,"107243,497","480266,416",4.68695405823473,52.3082838689452
881460,Fagus sylvatica 'Purpurea',Monumentale Boom,1910,Hoofdweg,Hoofddorp,"107689,119","480071,9",4.6935149534812,52.3065741919743
881204,Aesculus hippocastanum,Monumentale Boom,1945,Stationsweg,Hoofddorp,"107776,479","480167,435",4.69478240672515,52.3074402582621
884795,Quercus frainetto,Monumentale Boom,1945,Hoofdweg,Hoofddorp,"107713,998","480016,35",4.69388748642808,52.3060770946525
1027670,Salix x sepulcralis 'Chysocoma',Monumentale Boom,1958,Elzenkade,Zwanenburg,"111465,447","487616,629",4.74790711560907,52.3746902096018
916649,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107895,91","479903,167",4.69657030488915,52.3050754937967
916650,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107886,617","479901,329",4.69643431835611,52.3050581812339
882702,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107815,156","479966,027",4.6953776063375,52.3056335107142
843951,Tilia x europaea,Waardevolle Boom,1945,Manegelaan,Hoofddorp,"107604,81","480155,656",4.69226712170642,52.307319661991
379018,Tilia cordata,Waardevolle Boom,1956,Eugenie Previnaireweg,Nieuw-Vennep,"103025,332","475564,195",4.62583133669533,52.2656434733568
843581,Tilia platyphyllos,Monumentale Boom,1925,Manegelaan,Hoofddorp,"107635,099","480128,577",4.69271500484928,52.3070789068537
1093644,Platanus x hispanica,Monumentale Boom,1915,Akerdijk,Lijnden,"112403,522","485197,303",4.76198773518128,52.3530211841976
893739,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107911,325","479878,926",4.69679968014757,52.3048589563126
843577,Tilia platyphyllos,Monumentale Boom,1925,Manegelaan,Hoofddorp,"107632,159","480140,511",4.69267022382043,52.3071859049683
843575,Tilia platyphyllos,Monumentale Boom,1925,Manegelaan,Hoofddorp,"107624,083","480147,945",4.69255077496781,52.3072520202909
881467,Tilia platyphyllos,Monumentale Boom,1925,Manegelaan,Hoofddorp,"107670,167","480106,304",4.69323227080043,52.3068817513757
879779,Tilia platyphyllos,Monumentale Boom,1925,Manegelaan,Hoofddorp,"107650,253","480114,606",4.69293914011711,52.3069546509769
631626,Populus canadensis,Monumentale Boom,1984,Bosschollenpad,Hoofddorp,"105184,61","481430,59",4.65659540012811,52.3185639772344
855821,Tilia x europaea,Monumentale Boom,1963,Hoofdweg,Hoofddorp,"107468,019","479794,951",4.69031230968482,52.3040662138715
772651,Aesculus hippocastanum,Monumentale Boom,1935,Vijfhuizerweg,Vijfhuizen,"106674,193","484862,599",4.67794873895571,52.3495399384523
780177,Aesculus hippocastanum,Monumentale Boom,1935,Vijfhuizerweg,Vijfhuizen,"106687,466","484850,993",4.67814518927703,52.3494368016147
772652,Quercus cerris,Monumentale Boom,1915,Vijfhuizerweg,Vijfhuizen,"106664,162","484871,694",4.67780022561387,52.3496207935559
657102,Populus canadensis,Monumentale Boom,1984,Bosschollenpad,Hoofddorp,"105216,42","481445,76",4.65705966134206,52.318703184736
881884,Aesculus hippocastanum,Waardevolle Boom,1945,Stationsweg,Hoofddorp,"107770,237","480160,598",4.69469184512278,52.3073782789773
811755,Platanus acerifolia,Monumentale Boom,1935,Kromme Spieringweg,Vijfhuizen,"106589,804","485082,418",4.67667872926206,52.3515080151476
896858,Tilia platyphyllos,Monumentale Boom,1925,Manegelaan,Hoofddorp,"107699,892","480079,687",4.69367180781704,52.3066450957624
881461,Tilia platyphyllos,Monumentale Boom,1925,Manegelaan,Hoofddorp,"107687,39","480081,199",4.69348830028355,52.3066576109289
774076,Tilia vulgaris,Monumentale Boom,1950,Hoofdweg,Hoofddorp,"106768,55","478905,29",4.68018477548787,52.2960100339472
407265,Platanus x hispanica,Monumentale Boom,1950,Madeliefstraat,Nieuw-Vennep,"103433,752","475068,77",4.63188919457975,52.2612293962221
845968,Tilia x europaea,Monumentale Boom,1963,Hoofdweg,Hoofddorp,"107454,155","479781,493",4.69011095110606,52.3039440704907
811749,Fagus sylvatica 'Purpurea',Monumentale Boom,1950,Kromme Spieringweg,Vijfhuizen,"106615,131","485111,942",4.67704618296176,52.351775571511
484059,Salix alba 'Tristis',Monumentale Boom,1935,Dokter van Haeringenplnt,Nieuw-Vennep,"103267,047","475290,639",4.62941369792737,52.2632077357544
